tag,del,scode,sampname,date,site_name,habitat,microhab,majorhab,management,plotnum,recnum,voucher,abunc,abun,common,xspecies,dups,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,rank2,sp3,author3,id,xspcode,xxtaxstat,sptempid,species,treetaxa,xxfamily,star,synstar,xstar,detstatus,synspnum
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,650,0,"",1,"????","Carpinus tschonoskii Maxim.","",9712,9712,"Betulaceae","Carpinus","tschonoskii","Maxim.","","","","","","",650,64,"No st",9712,"Carpinus tschonoskii Maxim","Carpinus tschonoskii","CORYLACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,651,0,"",1,"?????","Rhus ambigua Lavall. ex Dippel","",5371,5371,"Anacardiaceae","Rhus","ambigua","Lavall. ex Dippel","","","","","","",651,5,"No st",5371,"Rhus ambigua Lavall{e'}e ex Dippel","Rhus ambigua","ANACARDIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,652,0,"",1,"????","Diospyros kaki Thunb.","",29825,29825,"Ebenaceae","Diospyros","kaki","Thunb.","","","","","","",652,80,"No st",29825,"Diospyros kaki Thunb.","Diospyros kaki","EBENACEAE","BU","BU","BU","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,653,185,"",1,"???","Aucuba japonica Thunb.","",3224,3224,"Cornaceae","Aucuba","japonica","Thunb.","","","","","","",653,270,"No st",3224,"Aucuba japonica Thunb.","Aucuba japonica","AUCUBACEAE","BU","BU","BU","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,654,0,"",1,"?????","Rhus trichocarpa Miq.","",5373,5373,"Anacardiaceae","Rhus","trichocarpa","Miq.","","","","","","",654,8,"No st",5373,"Rhus trichocarpa Miq.","Rhus trichocarpa","ANACARDIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,655,0,"",1,"???","Swida controversa (Hemsl.) Soja'k","",5732,5732,"Cornaceae","Swida","controversa","(Hemsl.) Soja'k","","","","","","",655,424,"No st",5732,"Swida controversa (Hemsl. ex Prain) Soj{a'}rk","Swida controversa","CORNACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,656,0,"",1,"?????","Rhododendron obtusum (Lindl.) Planch. var. kaempferi (Planch.) Wils.","",290,290,"Ericaceae","Rhododendron","obtusum","(Lindl.) Planch.","var.","kaempferi","(Planch.) Wils.","","","",656,86,"No st",290,"Rhododendron obtusum (Lindl.) Planch. var. kaempferi Planch.","Rhododendron obtusum var. kaempferi","ERICACEAE","BU","BU","BU","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,657,0,"",1,"????","Pinus densiflora Sieb. & Zucc.","",3986,3986,"Pinaceae","Pinus","densiflora","Sieb. & Zucc.","","","","","","",657,152,"No st",3986,"Pinus densiflora Sieb. et Zucc.","Pinus densiflora","PINACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,658,0,"",1,"????","Ilex crenata Thunb.","",3184,3184,"Aquifoliaceae","Ilex","crenata","Thunb.","","","","","","",658,14,"No st",3184,"Ilex crenata Thunb.","Ilex crenata","AQUIFOLIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,659,0,"",1,"????","Neolitsea sericea (Blume) Koidz.","",10305,10305,"Lauraceae","Neolitsea","sericea","(Blume) Koidz.","","","","","","",659,124,"No st",10305,"Neolitsea sericea (Blume) Koidz.","Neolitsea sericea","LAURACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,660,0,"",1,"??????","Lindera glauca (Sieb. & Zucc.) Blume","",10280,10280,"Lauraceae","Lindera","glauca","(Sieb. & Zucc.) Blume","","","","","","",660,122,"No st",10280,"Lindera glauca (Siebold et Zucc.) Blume","Lindera glauca","LAURACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,661,0,"",1,"???","Hedera rhombea (Miq.) Bean","",5740,5740,"Araliaceae","Hedera","rhombea","(Miq.) Bean","","","","","","",661,29,"No st",5740,"Hedera rhombea (Miq.) Bean","Hedera rhombea","ARALIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,662,0,"",1,"????","Euscaphis japonica (Thunb.) Kanitz","",5455,5455,"Staphyleaceae","Euscaphis","japonica","(Thunb.) Kanitz","","","","","","",662,324,"No st",5455,"Euscaphis japonica (Thunb.) Kanitz","Euscaphis japonica","STAPHYLEACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,663,0,"",1,"????","Viburnum dilatatum Thunb. ex Murr.","",5219,5219,"Caprifoliaceae","Viburnum","dilatatum","Thunb. ex Murr.","","","","","","",663,441,"No st",5219,"Viburnum dilatatum Thunb. ex Murray","Viburnum dilatatum","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,664,186,"",1,"?????","Lonicera japonica Thunb.","",5231,5231,"Caprifoliaceae","Lonicera","japonica","Thunb.","","","","","","",664,359,"No st",5231,"Lonicera japonica Thunb. ex Murray","Lonicera japonica","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,665,0,"",1,"????","Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","",29793,29793,"Vitaceae","Ampelopsis","brevipedunculata","(Maxim.) Trautv.","var.","heterophylla","(Thunb.) Hara","","","",665,253,"No st",29793,"Ampelopsis brevipedunculata (Maxim.) Trautv. var. heterophylla (Thunb.) Hara","Ampelopsis brevipedunculata var. heterophylla","VITACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,666,187,"",1,"??","Parthenocissus tricuspidata (Sieb. & Zucc.) Planch.","",5488,5488,"Vitaceae","Parthenocissus","tricuspidata","(Sieb. & Zucc.) Planch.","","","","","","",666,387,"No st",5488,"Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.","Parthenocissus tricuspidata","VITACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,667,188,"",1,"?????","Ligustrum obtusifolium Sieb. & Zucc.","",4645,4645,"Oleaceae","Ligustrum","obtusifolium","Sieb. & Zucc.","","","","","","",667,135,"No st",4645,"Ligustrum obtusifolium Sieb. et Zucc.","Ligustrum obtusifolium","OLEACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,668,0,"",1,"?????","Dioscorea japonica Thunb.","",26463,26463,"Dioscoreaceae","Dioscorea","japonica","Thunb.","","","","","","",668,77,"No st",26463,"Dioscorea japonica Thunb.","Dioscorea japonica","DIOSCOREACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,669,189,"",1,"????","Morus australis Poiret","",9799,9799,"Moraceae","Morus","australis","Poiret","","","","","","",669,131,"No st",9799,"Morus australis Poir. in Lam.","Morus australis","MORACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,670,191,"",1,"???????","Callicarpa japonica Thunb.","",4907,4907,"Verbenaceae","Callicarpa","japonica","Thunb.","","","","","","",670,276,"No st",4907,"Callicarpa japonica Thunb.","Callicarpa japonica","LABIATAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,671,0,"",1,"???????","Celastrus orbiculatus Thunb.","",3188,3188,"Celastraceae","Celastrus","orbiculatus","Thunb.","","","","","","",671,286,"No st",3188,"Celastrus orbiculatus Thunb.","Celastrus orbiculatus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,672,190,"",1,"?????","Ilex serrata Thunb.","",5426,5426,"Aquifoliaceae","Ilex","serrata","Thunb.","","","","","","",672,17,"No st",5426,"Ilex serrata Thunb.","Ilex serrata","AQUIFOLIACEAE","GN","GN","GN","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,673,192,"",1,"??????","Desmodium oldhamii Oliver","",17860,11735,"","","oldhamii","Oliver","","","","","","",673,94,"No st",17860,"Hylodesmum oldhamii (Oliv.) H.Ohashi et R.R.Mill","Desmodium oldhamii","LEGUMINOSAE-PAPILIONOIDEAE","GN","","GN","",17860,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,674,0,"",1,"???????","Smilax china L.","",29794,29794,"Smilacaceae","Smilax","china","L.","","","","","","",674,207,"No st",29794,"Smilax china L.","Smilax china","SMILACACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,675,193,"",1,"??","Aralia cordata Thunb.","",3227,3227,"Araliaceae","Aralia","cordata","Thunb.","","","","","","",675,24,"No st",3227,"Aralia cordata Thunb.","Aralia cordata","ARALIACEAE","GN","GN","GN","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,676,0,"",1,"??????","Phryma leptostachya L. var. asiatica Hara","",1762,499,"","","leptostachya","L.","var.","oblongifolia","Hara","","","",676,392,"No st",1762,"Phryma leptostachya L. var. oblongifolia Koidz.","Phryma leptostachya var. asiatica","PHRYMACEAE","GN","syn","syn","",1762,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,677,194,"",1,"????","Aralia elata (Miq.) Seemann","",5738,5738,"Araliaceae","Aralia","elata","(Miq.) Seemann","","","","","","",677,25,"No st",5738,"Aralia elata (Miq.) Seem.","Aralia elata","ARALIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,678,0,"",1,"??","Pueraria lobata (Willd.) Ohwi","",11792,11792,"Leguminosae-p.","Pueraria","lobata","(Willd.) Ohwi","","","","","","",678,100,"No st",11792,"Pueraria lobata (Willd.) Ohwi","Pueraria lobata","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,679,0,"",1,"????","Eurya japonica Thunb.","",10738,10738,"Theaceae","Eurya","japonica","Thunb.","","","","","","",679,323,"No st",10738,"Eurya japonica Thunb.","Eurya japonica","THEACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,680,0,"",1,"?????","Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi form. pilosa (Nakai) Ohwi","",29789,29789,"Symplocaceae","Symplocos","chinensis","(Lour.) Druce","var.","leucocarpa","(Nakai) Ohwi form. pilosa (Nakai) Ohwi","f.","pilosa","(Nakai) Ohwi",680,220,"No st",29789,"Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi f. pilosa  (Nakai) Ohwi","Symplocos chinensis var. leucocarpa f. pilosa","SYMPLOCACEAE","f.","f.","GN","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,681,0,"",1,"??????","Agrimonia pilosa Ledeb. var. japonica (Miq.) Nakai","",17352,11493,"","","pilosa","Ledeb.","var.","pilosa","(Miq.) Nakai","","","",681,247,"No st",17352,"Agrimonia pilosa Ledeb. var. pilosa","Agrimonia pilosa var. japonica","ROSACEAE","GN","","GN","",17352,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,682,0,"",1,"?????","Ligustrum obtusifolium Sieb. & Zucc.","",4645,4645,"Oleaceae","Ligustrum","obtusifolium","Sieb. & Zucc.","","","","","","",682,135,"No st",4645,"Ligustrum obtusifolium Sieb. et Zucc.","Ligustrum obtusifolium","OLEACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,683,0,"",1,"??????","Mallotus japonicus (Thunb. ex Murr.) Muell.-Arg.","",5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb. ex Murr.) Muell.-Arg.","","","","","","",683,368,"No st",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","Mallotus japonicus","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,684,0,"",1,"????","Euonymus alatus (Thunb.) Sieb.","",3186,3186,"Celastraceae","Euonymus","alatus","(Thunb.) Sieb.","","","","","","",684,318,"No st",3186,"Euonymus alatus (Thunb.) Sieb.","Euonymus alatus","CELASTRACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,685,0,"",1,"??????","Lindera glauca (Sieb. & Zucc.) Blume","",10280,10280,"Lauraceae","Lindera","glauca","(Sieb. & Zucc.) Blume","","","","","","",685,122,"No st",10280,"Lindera glauca (Siebold et Zucc.) Blume","Lindera glauca","LAURACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,686,0,"",1,"??????","Akebia trifoliata (Thunb.) Koidz.","",10580,10580,"Lardizabalaceae","Akebia","trifoliata","(Thunb.) Koidz.","","","","","","",686,250,"No st",10580,"Akebia trifoliata (Thunb.) Koidz.","Akebia trifoliata","LARDIZABALACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,687,0,"",1,"???","Chamaecyparis obtusa (Sieb. & Zucc.) Endl.","",3992,3992,"Cupressaceae","Chamaecyparis","obtusa","(Sieb. & Zucc.) Endl.","","","","","","",687,288,"No st",3992,"Chamaecyparis obtusa (Sieb. et Zucc.) Endl.","Chamaecyparis obtusa","CUPRESSACEAE","BU","BU","BU","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,688,0,"",1,"?????","Ardisia japonica (Thunb.) Blume","",4535,4535,"Myrsinaceae","Ardisia","japonica","(Thunb.) Blume","","","","","","",688,262,"No st",4535,"Ardisia japonica (Thunb.) Bl.","Ardisia japonica","MYRSINACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,689,0,"",1,"??????","Cyperus microiria Steud.","",21470,21470,"Cyperaceae","Cyperus","microiria","Steud.","","","","","","",689,76,"No st",21470,"Cyperus microiria Steud.","Cyperus microiria","CYPERACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,690,196,"",1,"???????","Carex aphanolepsis Franch. & Savat.","",29851,29851,"Cyperaceae","Carex","aphanolepsis","Franch. & Savat.","","","","","","",690,72,"No st",29851,"Carex aphanolepsis Franch. & Savat.","Carex aphanolepsis","CYPERACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,691,195,"",1,"?????????","Rhynchosia acuminatifolia Makino","",11772,11772,"Leguminosae-p.","Rhynchosia","acuminatifolia","Makino","","","","","","",691,101,"No st",11772,"Rhynchosia acuminatifolia Makino","Rhynchosia acuminatifolia","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,692,0,"",1,"?????","Oplismenus undulatifolius (Arduino) Roem. & Schult.","",29551,29551,"Gramineae","Oplismenus","undulatifolius","(Arduino) Roem. & Schult.","","","","","","",692,382,"No st",29551,"Oplismenus undulatifolius (Ard.) Roemer & Schultes","Oplismenus undulatifolius","POACEAE","?","?","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,693,0,"",1,"??????","Pleioblastus chino (Franch. & Savat.) Makino","",29795,29795,"Gramineae","Pleioblastus","chino","(Franch. & Savat.) Makino","","","","","","",693,395,"No st",29795,"Pleioblastus chino (Franch. & Savat.) Makino","Pleioblastus chino","POACEAE","GN","GN","GN","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,694,0,"",1,"????","Antenoron filiforme (Thunb.) Roberty & Vautier","",12989,9990,"","","filiformis","(Thunb.) Roberty & Vautier","","","","","","",694,255,"No st",12989,"Persicaria filiformis (Thunb.) Nakai ex VV.T.Lee","Antenoron filiforme","POLYGONACEAE","GN","","GN","",12989,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,695,197,"",1,"????????","Achyranthes longifolia (Makino) Makino","",13518,10240,"","","bidentata","(Makino) Makino","","","","","","",695,4,"No st",13518,"Achyranthes bidentata Blume","Achyranthes longifolia","AMARANTHACEAE","GN","","GN","",13518,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,696,198,"",1,"??????","Solanum nigrum L.","",4752,4752,"Solanaceae","Solanum","nigrum","L.","","","","","","",696,217,"No st",4752,"Solanum nigrum L.","Solanum nigrum","SOLANACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,697,199,"",1,"??????","Viola hondoensis W. Becker & H. Boiss.","",5599,5599,"Violaceae","Viola","hondoensis","W. Becker & H. Boiss.","","","","","","",697,232,"No st",5599,"Viola hondoensis W. Becker et H. Boissieu","Viola hondoensis","VIOLACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,698,200,"",1,"?????","Dioscorea tokoro Makino","",26470,26470,"Dioscoreaceae","Dioscorea","tokoro","Makino","","","","","","",698,79,"No st",26470,"Dioscorea tokoro Makino ex Miyabe","Dioscorea tokoro","DIOSCOREACEAE","GN","GN","GN","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,699,201,"",1,"??????","Phryma leptostachya L. var. asiatica Hara","",1762,499,"","","leptostachya","L.","var.","oblongifolia","Hara","","","",699,392,"No st",1762,"Phryma leptostachya L. var. oblongifolia Koidz.","Phryma leptostachya var. asiatica","PHRYMACEAE","GN","syn","syn","",1762,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,700,202,"",1,"??????","Aster scaber Thunb.","",4175,4175,"Asteraceae","Aster","scaber","Thunb.","","","","","","",700,36,"No st",4175,"Aster scaber Thunb.","Aster scaber","Asteraceae","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,701,0,"",1,"?????????","Platanthera minor (Miq.) Reichb.f.","",28550,28550,"Orchidaceae","Platanthera","minor","(Miq.) Reichb.f.","","","","","","",701,147,"No st",28550,"Platanthera minor (Miq.) Rchb.f.","Platanthera minor","ORCHIDACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,702,203,"",1,"?????","Achyranthes bidentata Blume var. japonica Miq.","",29819,29819,"Amaranthaceae","Achyranthes","bidentata","Blume","var.","japonica","Miq.","","","",702,3,"No st",29819,"Achyranthes bidentata Blume var. japonica Miq.","Achyranthes bidentata var. japonica","AMARANTHACEAE","BU","BU","BU","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,703,0,"",1,"????","Cirsium japonicum DC.","",4327,4327,"Asteraceae","Cirsium","japonicum","DC.","","","","","","",703,40,"No st",4327,"Cirsium japonicum Fisch. ex DC.","Cirsium japonicum","Asteraceae","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,704,204,"",1,"???","Clerodendrum trichotomum Thunb.","",4891,4891,"Verbenaceae","Clerodendrum","trichotomum","Thunb.","","","","","","",704,291,"No st",4891,"Clerodendrum trichotomum Thunb.","Clerodendrum trichotomum","LABIATAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,705,205,"",1,"????","Dryopteris erythrosora (Eaton) O. Ktze.","",3684,3684,"Dryopteridaceae","Dryopteris","erythrosora","(Eaton) O. Ktze.","","","","","","",705,308,"No st",3684,"Dryopteris erythrosora (D. C. Eaton) Kuntze","Dryopteris erythrosora","DRYOPTERIDACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,706,206,"",1,"???????","Thelypteris japonica (Bak.) Ching","",3739,3739,"Thelypteridaceae","Thelypteris","japonica","(Bak.) Ching","","","","","","",706,430,"No st",3739,"Thelypteris japonica (Baker) Ching","Thelypteris japonica","THELYPTERIDACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,707,207,"",1,"???????","Viola grypoceras A. Gray","",3208,3208,"Violaceae","Viola","grypoceras","A. Gray","","","","","","",707,231,"No st",3208,"Viola grypoceras A. Gray","Viola grypoceras","VIOLACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,708,0,"",1,"?????","Ophiopogon japonicus (L.f.) Ker-Gawl.","",29797,29797,"Convallariaceae","Ophiopogon","japonicus","(L.f.) Ker-Gawl.","","","","","","",708,379,"No st",29797,"Ophiopogon japonicus (L.f.) Ker-Gawl.","Ophiopogon japonicus","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,709,0,"",1,"??????","Trachelospermum asiaticum (Sieb. & Zucc.) Nakai","",4697,4697,"Apocynaceae","Trachelospermum","asiaticum","(Sieb. & Zucc.) Nakai","","","","","","",709,435,"No st",4697,"Trachelospermum asiaticum (Sieb. et Zucc.) Nakai","Trachelospermum asiaticum","APOCYNACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,710,208,"",1,"????","Liriope platyphylla Wang & Tang","",29799,29799,"Convallariaceae","Liriope","platyphylla","Wang & Tang","","","","","","",710,356,"No st",29799,"Liriope platyphylla Wang & Tang","Liriope platyphylla","CONVALLARIACEAE","","","syn","",0,
"S"," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,711,0,"",1,"?????","Prunus jamasakura Sieb. ex Koidz.","",16825,11370,"","","jamasakura","Sieb. ex Koidz.","var.","jamasakura","","","","",711,-999,"NEW!",16825,"Cerasus jamasakura (Siebold ex Koidz.) H.Ohba var. jamasakura","Prunus jamasakura","ROSACEAE","BU","","BU","",16825,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,712,0,"",1,"???","Cleyera japonica Thunb.","",10730,10730,"Theaceae","Cleyera","japonica","Thunb.","","","","","","",712,292,"No st",10730,"Cleyera japonica Thunb.","Cleyera japonica","THEACEAE","?","?","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,713,0,"",1,"????","Osmunda japonica Thunb.","",3329,3329,"Osmundaceae","Osmunda","japonica","Thunb.","","","","","","",713,385,"No st",3329,"Osmunda japonica Thunb.","Osmunda japonica","OSMUNDACEAE","GN","GN","GN","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,714,209,"",1,"???????","Cynanchum sublanceolatum (Miq.) Matsum.","",4711,4711,"Asclepiadaceae","Cynanchum","sublanceolatum","(Miq.) Matsum.","","","","","","",714,13,"No st",4711,"Cynanchum sublanceolatum (Miq.) Matsum.","Cynanchum sublanceolatum","ASCLEPIADACEAE","GD","GD","GD","",0,
" "," ",11,"KOGASW3",14/07/2009,"kogasw","wd","","","n",3,715,210,"",1,"????","Daphniphylum macropodum Miq.","",29834,29834,"","Daphniphylum","macropodum","Miq.","","","","","","",715,301,"No st",29834,"Calamagrostis macropodum Miq.","Daphniphylum macropodum","","GN","GN","GN","",0,
