tag,del,scode,sampname,date,voucher,localname,hatusimasp,abun,treecount,hatufam,id,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,detstatus,xxfamily,star,synstar,xstar,sptempid,species,common,treetaxa,oldspnov,synspnum
" "," ",4007,"ROkuni3",19/06/2010,"H787","ÉVÉìÉGÉ_ÉEÉ`ÉzÉìÉOÉEÉVÉ_","Lindsaea orbiculata (Lam.) Mett. ex Kuhn var. commixta (Tagawa) Kramer",1,0,"Pteridaceae",552,16,16,"Lindsaeaceae","Lindsaea","orbiculata","(Lam.) Mett. ex Kuhn","var.","commixta","(Tagawa) Kramer","","DENNSTAEDTIACEAE","GN","GN","GN",16,"Lindsaea orbiculata (Lam.) Mett. ex Kuhn var. commixta Tagawa","","Lindsaea orbiculata var. commixta","Lindsaea orbiculata (Lam.) Mett. ex Kuhn var. commixta (Tagawa) Kramer",0,
" "," ",4007,"ROkuni3",19/06/2010,"H788","ÉCÉkÉ}ÉL","Podocarpus macrophyllus (Thunb.) Sweet",1,0,"Podocarpaceae",553,4000,4000,"Podocarpaceae","Podocarpus","macrophyllus","(Thunb.) Sweet","","","","","PODOCARPACEAE","GN","GN","GN",4000,"Podocarpus macrophyllus (Thunb.) D. Don","","Podocarpus macrophyllus","Podocarpus macrophyllus (Thunb.) Sweet",0,
" "," ",4007,"ROkuni3",19/06/2010,"H789","ÉLÉLÉáÉEÉâÉì","Dianella ensifolia (L.) DC. f. recemulifera (Schiffner) Liu & Ying",1,0,"Liliaceae",554,29924,29924,"Phormiaceae","Dianella","ensifolia","(L.) DC. f. recemulifera (Schiffner) Liu & Ying","","","","","PHORMIACEAE","GN","GN","GN",29924,"Dianella ensifolia (L.) DC.","","Dianella ensifolia","Dianella ensifolia (L.) DC. f. recemulifera (Schiffner) Liu & Ying",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉIÉIÉÄÉâÉTÉLÉVÉLÉu","Callicarpa japonica Thunb. var. luxurians Rehd.",1,0,"Verbenaceae",555,458,458,"Verbenaceae","Callicarpa","japonica","Thunb.","var.","luxurians","Rehd.","","LABIATAE","BU","BU","BU",458,"Callicarpa japonica Thunb. var. luxurians","","Callicarpa japonica var. luxurians","Callicarpa japonica Thunb. var. luxurians Rehd.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉqÉJÉQÉwÉS","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",1,0,"Cyatheaceae",556,29972,29972,"","Sphaeropteris","lepifera","(J. Sm. ex Hook.) Tryon","","","","","CYATHEACEAE","GN","GN","GN",29972,"Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon","","Sphaeropteris lepifera","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",0,
"S"," ",4007,"ROkuni3",19/06/2010,"H790","ÉÄÉbÉ`ÉÉÉKÉâ","Ilex maximowicziana Loesen. var. mutchagara (Makino) Hatusima",1,0,"Aquifoliaceae",557,2207,5410,"Aquifoliaceae","Ilex","maximowicziana","Loesen.","","","(Makino) Hatusima","","AQUIFOLIACEAE","GD","syn","syn",2207,"Ilex maximowicziana Loes.","","Ilex maximowicziana var. mutchagara","Ilex maximowicziana Loesen. var. mutchagara (Makino) Hatusima",2207,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,0,"Myricaceae",558,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉRÉVÉ_","Dicranopteris linearis (Burm. f.) Underw.",1,0,"Gleicheniaceae",559,3341,3341,"Gleicheniaceae","Dicranopteris","linearis","(Burm. f.) Underw.","","","","","GLEICHENIACEAE","GN","GN","GN",3341,"Dicranopteris linearis (Burm. f.) Underw.","","Dicranopteris linearis","Dicranopteris linearis (Burm. f.) Underw.",0,
" "," ",4007,"ROkuni3",19/06/2010,"H791","ÉVÉìÉWÉÖÉKÉÑ","Scleria levis Retz.",1,0,"Cyperaceae",560,23285,23285,"Cyperaceae","Scleria","levis","Retz.","","","","","CYPERACEAE","GN","GN","GN",23285,"Scleria levis Retz.","","Scleria levis","Scleria levis Retz.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉqÉÅÉTÉUÉìÉJ","Camellia lutchuensis T. Ito",1,0,"Theaceae",561,10717,10717,"Theaceae","Camellia","lutchuensis","T. Ito","","","","","THEACEAE","BK","BK","BU",10717,"Camellia lutchuensis T.Ito","","Camellia lutchuensis","Camellia lutchuensis T. Ito",0,
" "," ",4007,"ROkuni3",19/06/2010,"H792","ÉwÉâÉVÉ_","Diplazium subsinuatum (Wall.) Tagawa",1,0,"Aspidiaceae",562,3863,3863,"Woodsiaceae","Diplazium","subsinuatum","(Wall.) Tagawa","","","","","WOODSIACEAE","GN","GN","GN",3863,"Diplazium subsinuatum (N. Wall. ex Hook. et Grev.) Tagawa","","Diplazium subsinuatum","Diplazium subsinuatum (Wall.) Tagawa",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉCÉkÉrÉè","Ficus erecta Thunb. ex Kaempf.",1,0,"Moraceae",563,9780,9780,"Moraceae","Ficus","erecta","Thunb. ex Kaempf.","","","","","MORACEAE","?","?","GN",9780,"Ficus erecta Thunb.","","Ficus erecta","Ficus erecta Thunb. ex Kaempf.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉzÉ\ÉoÉÄÉNÉCÉkÉrÉè","Ficus ampelas Burm. f.",1,0,"Moraceae",564,9787,9787,"Moraceae","Ficus","ampelas","Burm. f.","","","","","MORACEAE","GN","GN","?",9787,"Ficus ampelas Burm.f.","","Ficus ampelas","Ficus ampelas Burm. f.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉÑÉ}ÉrÉè","Meliosma simplicifolia (Roxb.) Walp. ssp. rigida (S. & Z.) Beus.",1,0,"Sabiaceae",565,29968,29968,"Sabiaceae","Meliosma","simplicifolia","(Roxb.) Walp.","subsp.","rigida","(S. & Z.) Beus.","","MELIOSMACEAE","syn","syn","GN",29968,"Alnaster simplicifolia (Roxb.) Walp. ssp. rigida (S. & Z.) Beus.","","Meliosma simplicifolia ssp. rigida","Meliosma simplicifolia (Roxb.) Walp. ssp. rigida (S. & Z.) Beus.",0,
" "," ",4007,"ROkuni3",19/06/2010,"H793","ÉLÉìÉMÉìÉ\ÉE","Goodyera procera (Ker-Gawl.) Hook. f.",1,0,"Orchidaceae",566,27727,27727,"Orchidaceae","Goodyera","procera","(Ker-Gawl.) Hook. f.","","","","","ORCHIDACEAE","GN","GN","GN",27727,"Goodyera procera (Ker Gawl.) Hook.","","Goodyera procera","Goodyera procera (Ker-Gawl.) Hook. f.",0,
"S"," ",4007,"ROkuni3",19/06/2010,"","ÉIÉjÉwÉS","Alsophila podophylla Hook.",1,0,"Cyatheaceae",567,5972,3382,"Cyatheaceae","Cyathea","podophylla","Hook.","","","","","CYATHEACEAE","GN","syn","syn",5972,"Cyathea podophylla (Hook.) Copel.","","Alsophila podophylla","Alsophila podophylla Hook.",5972,
" "," ",4007,"ROkuni3",19/06/2010,"H794","ÉiÉ`ÉVÉPÉVÉ_","Deparia petersenii (Kunze) M. Kato",1,0,"Aspidiaceae",568,3860,3860,"Woodsiaceae","Deparia","petersenii","(Kunze) M. Kato","","","","","WOODSIACEAE","GN","GN","GN",3860,"Deparia petersenii (Kunze) M. Kato","","Deparia petersenii","Deparia petersenii (Kunze) M. Kato",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉZÉìÉäÉáÉE","Sarcandra glabra (Thunb.) Nakai",1,0,"Chloranthaceae",569,10622,10622,"Chloranthaceae","Sarcandra","glabra","(Thunb.) Nakai","","","","","CHLORANTHACEAE","?","?","GN",10622,"Sarcandra glabra (Thunb.) Nakai","","Sarcandra glabra","Sarcandra glabra (Thunb.) Nakai",0,
" "," ",4007,"ROkuni3",19/06/2010,"","É}ÉãÉoÉãÉäÉ~ÉmÉL","Lasianthus wallichii (Wight & Arn.) Wight",1,0,"Rubiaceae",570,4816,4816,"Rubiaceae","Lasianthus","wallichii","(Wight & Arn.) Wight","","","","","RUBIACEAE","GN","GN","GN",4816,"Lasianthus wallichii Wight","","Lasianthus wallichii","Lasianthus wallichii (Wight & Arn.) Wight",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉäÉÖÉEÉrÉìÉ^ÉC","Angiopteris lygodiifolia Rosenst.",1,0,"Marattiaceae",571,3326,3326,"Marattiaceae","Angiopteris","lygodiifolia","Rosenst.","","","","","MARATTIACEAE","BU","BU","BU",3326,"Angiopteris lygodiifolia Rosenst.","","Angiopteris lygodiifolia","Angiopteris lygodiifolia Rosenst.",0,
" "," ",4007,"ROkuni3",19/06/2010,"H795","ÉJÉcÉÇÉEÉCÉmÉf","Ctenitis subglandulosa (Hance) Ching",1,0,"Aspidiaceae",572,3709,3709,"Dryopteridaceae","Ctenitis","subglandulosa","(Hance) Ching","","","","","DRYOPTERIDACEAE","GN","GN","GN",3709,"Ctenitis subglandulosa (Hance) Ching","","Ctenitis subglandulosa","Ctenitis subglandulosa (Hance) Ching",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉAÉJÉÅÉCÉkÉrÉè","Ficus benguetensis Merr.",1,0,"Moraceae",573,9790,9790,"Moraceae","Ficus","benguetensis","Merr.","","","","","MORACEAE","GN","GN","GN",9790,"Ficus benguetensis Merr.","","Ficus benguetensis","Ficus benguetensis Merr.",0,
" "," ",4007,"ROkuni3",19/06/2010,"H796","ÉÑÉìÉoÉãÉ~ÉáÉEÉK","Amischotolype hispida (Less. & A. Rich.) Hong",1,0,"Commelinaceae",574,25097,25097,"Commelinaceae","Amischotolype","hispida","(Less. & A. Rich.) Hong","","","","","COMMELINACEAE","GN","GN","GN",25097,"Amischotolype hispida (A.Rich.) D.Y.Hong","","Amischotolype hispida","Amischotolype hispida (Less. & A. Rich.) Hong",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,29,"Fagaceae",575,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
"S"," ",4007,"ROkuni3",19/06/2010,"","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,5,"Theaceae",576,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉgÉLÉèÉKÉL","Diospyros morrisiana Hance",1,1,"Ebenaceae",577,4587,4587,"Ebenaceae","Diospyros","morrisiana","Hance","","","","","EBENACEAE","GN","GN","GN",4587,"Diospyros morrisiana Hance","","Diospyros morrisiana","Diospyros morrisiana Hance",0,
"S"," ",4007,"ROkuni3",19/06/2010,"","É^ÉuÉmÉL","Persea thunbergii (S. & Z.) Kosterm.",1,1,"Lauraceae",578,29935,10300,"Lauraceae","Machilus","thunbergii","(S. & Z.) Kosterm.","","","","","LAURACEAE","GN","","GN",13699,"Machilus thunbergii Siebold et Zucc. ex Meisn.","","Persea thunbergii","Persea thunbergii (S. & Z.) Kosterm.",13699,
"S"," ",4007,"ROkuni3",19/06/2010,"","ÉtÉJÉmÉL","Schefflera octophylla (Lour.) Harms",1,1,"Araliaceae",579,9291,5741,"Araliaceae","Schefflera","heptaphylla","(Lour.) Harms","","","","","ARALIACEAE","GN","syn","syn",9291,"Schefflera heptaphylla (L.) Frodin","","Schefflera octophylla","Schefflera octophylla (Lour.) Harms",9291,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉÑÉìÉoÉãÉAÉèÉuÉL","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",1,1,"Sabiaceae",580,29974,29974,"Sabiaceae","Meliosma","pinnata","(Roxb.) Walp.","subsp.","arnottiana","(Walp.) Beus.","","MELIOSMACEAE","GN","GN","GN",29974,"Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.","","Meliosma pinnata ssp. arnottiana","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉäÉÖÉEÉLÉÖÉEÉ}Éc","Pinus luchuensis Mayr",1,1,"Pinaceae",581,29913,29913,"Pinaceae","Pinus","luchuensis","Mayr","","","","","PINACEAE","GD","GD","GD",29913,"Pinus luchuensis Mayr","","Pinus luchuensis","Pinus luchuensis Mayr",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉIÉLÉiÉèÉEÉâÉWÉçÉKÉV","Quercus miyagii Koidz.",1,1,"Fagaceae",582,9743,9743,"Fagaceae","Quercus","miyagii","Koidz.","","","","","FAGACEAE","BK","BK","BK",9743,"Quercus miyagii Koidz.","","Quercus miyagii","Quercus miyagii Koidz.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉnÉ[ÉmÉL","Rhus succedanea L.",1,1,"Anacardiaceae",583,5374,5374,"Anacardiaceae","Rhus","succedanea","L.","","","","","ANACARDIACEAE","GN","GN","GN",5374,"Rhus succedanea L.","","Rhus succedanea","Rhus succedanea L.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉVÉçÉ_ÉÇ","Neolitsea sericea (Bl.) Koidz.",1,1,"Lauraceae",584,10305,10305,"Lauraceae","Neolitsea","sericea","(Bl.) Koidz.","","","","","LAURACEAE","GN","GN","GN",10305,"Neolitsea sericea (Blume) Koidz.","","Neolitsea sericea","Neolitsea sericea (Bl.) Koidz.",0,
" "," ",4007,"ROkuni3",19/06/2010,"","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,2,"Myricaceae",585,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H803","ÉIÉIÉAÉuÉâÉKÉÑ","Scirpus ternatanus Reinw. ex Miq.",3,0,"Cyperaceae",586,22972,22972,"Cyperaceae","Scirpus","ternatanus","Reinw. ex Miq.","","","","","CYPERACEAE","GN","GN","GN",22972,"Scirpus ternatanus Reinw. ex Miq.","","Scirpus ternatanus","Scirpus ternatanus Reinw. ex Miq.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉRÉÑÉuÉ~ÉáÉEÉK","Pollia miranda (Lev.) Hara",3,0,"Commelinaceae",587,25082,25082,"Commelinaceae","Pollia","miranda","(Lev.) Hara","","","","","COMMELINACEAE","GN","GN","GN",25082,"Pollia miranda (H.L?v.) H.Hara","","Pollia miranda","Pollia miranda (Lev.) Hara",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉNÉèÉYÉCÉÇ","Alocasia odora (Lodd.) Spach",1,0,"Araceae",588,24245,24245,"Araceae","Alocasia","odora","(Lodd.) Spach","","","","","ARACEAE","GN","GN","syn",24245,"Alocasia odora (Lindl.) K.Koch","","Alocasia odora","Alocasia odora (Lodd.) Spach",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉnÉhÉmÉL","Oreocnide pedunculata (Shirai) Masam.",3,0,"Urticaceae",589,29957,9875,"Urticaceae","Oreocnide","pedunculata","(Shirai) Masam.","","","","","URTICACEAE","GN","GN","GD",9875,"Oreocnide pedunculata (Shirai) Masam.","","Oreocnide pedunculata","Oreocnide pedunculata (Shirai) Masam.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉAÉJÉÅÉCÉkÉrÉè","Ficus benguetensis Merr.",1,0,"Moraceae",590,9790,9790,"Moraceae","Ficus","benguetensis","Merr.","","","","","MORACEAE","GN","GN","GN",9790,"Ficus benguetensis Merr.","","Ficus benguetensis","Ficus benguetensis Merr.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉAÉJÉÅÉKÉVÉè","Mallotus japonicus (Thunb.) Muell.-Arg.",1,0,"Euphorbiaceae",591,5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb.) Muell.-Arg.","","","","","EUPHORBIACEAE","GN","GN","GN",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","","Mallotus japonicus","Mallotus japonicus (Thunb.) Muell.-Arg.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H797","ÉCÉuÉLÉVÉ_","Thelypteris esquirolii (H.Christ) Ching  var. glabrata (H.Christ) K.Iwats.",1,0,"Thelypteridaceae",592,43,43,"Thelypteridaceae","Thelypteris","esquirolii","(H.Christ) Ching","var.","glabrata","(H.Christ) K.Iw","","THELYPTERIDACEAE","GN","GN","GN",43,"Thelypteris esquirolii (H. Christ) Ching var. glabrata H. Christ","","Thelypteris esquirolii var. glabrata","Thelypteris esquirolii (H.Christ) Ching  var. glabrata (H.Christ) K.Iw",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉnÉ`ÉWÉáÉEÉVÉ_","Pteris fauriei Hieron.",1,0,"Pteridaceae",593,3468,3468,"Pteridaceae","Pteris","fauriei","Hieron.","","","","","PTERIDACEAE","GN","GN","GN",3468,"Pteris fauriei Hieron.","","Pteris fauriei","Pteris fauriei Hieron.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H798","ÉnÉ`ÉWÉáÉEÉVÉ_","Pteris fauriei Hieron.",1,0,"Gesneriaceae",594,3468,3468,"Pteridaceae","Pteris","fauriei","Hieron.","","","","","PTERIDACEAE","GN","GN","GN",3468,"Pteris fauriei Hieron.","","Pteris fauriei","Pteris fauriei Hieron.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉÑÉìÉoÉãÉAÉèÉuÉL","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",1,0,"Sabiaceae",595,29974,29974,"Sabiaceae","Meliosma","pinnata","(Roxb.) Walp.","subsp.","arnottiana","(Walp.) Beus.","","MELIOSMACEAE","GN","GN","GN",29974,"Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.","","Meliosma pinnata ssp. arnottiana","Meliosma pinnata (Roxb.) Walp. ssp. arnottiana (Walp.) Beus.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉCÉãÉJÉìÉ_","Mucuna macrocarpa Wall.",1,0,"Leguminosae",596,11799,11799,"Leguminosae-p.","Mucuna","macrocarpa","Wall.","","","","","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN",11799,"Mucuna macrocarpa Wall.","","Mucuna macrocarpa","Mucuna macrocarpa Wall.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H799","ÉAÉäÉTÉìÉ~ÉY","Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu",1,0,"Urticaceae",597,29952,29952,"Urticaceae","Pilea","aquarum","Dunn","var.","brevicornuta","(Hayata) C.T. Cheu","","URTICACEAE","?","?","?",29952,"Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu","","Pilea aquarum var. brevicornuta","Pilea aquarum Dunn var. brevicornuta (Hayata) C.T. Cheu",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉVÉáÉEÉxÉìÉmÉL","Turpinia ternata Nakai",1,0,"Staphyleaceae",598,5457,5457,"Staphyleaceae","Turpinia","ternata","Nakai","","","","","STAPHYLEACEAE","GN","GN","GN",5457,"Turpinia ternata Nakai","","Turpinia ternata","Turpinia ternata Nakai",0,
" "," ",4008,"ROkuni4",19/06/2010,"H800","ÉIÉIÉoÉ`ÉaÉ~ÉUÉT","Oplismenus compositus (L.) Beauv. var. patens (Honda) Ohwi",1,0,"Gramineae",599,29915,29915,"Gramineae","Oplismenus","compositus","(L.) Beauv.","var.","patens","(Honda) Ohwi","","Gramineae","GD","GD","GD",29915,"Oplismenus compositus (L.) P.Beauv. var. patens (Honda) Ohwi","","Oplismenus compositus var. patens","Oplismenus compositus (L.) Beauv. var. patens (Honda) Ohwi",0,
" "," ",4008,"ROkuni4",19/06/2010,"H801","ÉIÉIÉVÉìÉWÉÖÉKÉÑ","Scleria terrestris (L.) Fassett",1,0,"Cyperaceae",600,24047,24047,"Cyperaceae","Scleria","terrestris","(L.) Fassett","","","","","CYPERACEAE","GN","GN","GN",24047,"Scleria terrestris (L.) Fassett","","Scleria terrestris","Scleria terrestris (L.) Fassett",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉAÉIÉmÉNÉ}É^ÉPÉâÉì","Alpinia intermedia Gagnep.",1,0,"Zingiberaceae",601,26741,26741,"Zingiberaceae","Alpinia","intermedia","Gagnep.","","","","","ZINGIBERACEAE","GN","GN","GN",26741,"Alpinia intermedia Gagnep.","","Alpinia intermedia","Alpinia intermedia Gagnep.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H802","ÉTÉcÉ}ÉTÉìÉLÉâÉC","Smilax bracteata Presl",1,0,"Liliaceae",602,29918,29918,"Smilacaceae","Smilax","bracteata","Presl","","","","","SMILACACEAE","GN","GN","GN",29918,"Smilax bracteata C.Presl","","Smilax bracteata","Smilax bracteata Presl",0,
"S"," ",4008,"ROkuni4",19/06/2010,"H804","ÉcÉãÉ\Éo","Polygonum chinense L.",1,0,"Polygonaceae",603,12974,9989,"Polygonaceae","Persicaria","chinensis","L.","","","","","POLYGONACEAE","GN","","GN",12974,"Persicaria chinensis (L.) H.Gross","","Polygonum chinense","Polygonum chinense L.",12974,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉPÉzÉVÉ_","Thelypterris parasitica (L.) Fosb.",1,0,"Aspidiaceae",604,29954,29954,"","Thelypterris","parasitica","(L.) Fosb.","","","","","","BK?","BK?","BK?",29954,"Thelypterris parasitica (L.) Fosb.","","Thelypterris parasitica","Thelypterris parasitica (L.) Fosb.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉnÉVÉJÉìÉ{ÉN","Bredia hirsuta Bl.",1,0,"Melastomataceae",605,5675,5675,"Melastomataceae","Bredia","hirsuta","Bl.","","","","","MELASTOMATACEAE","GN","GN","GN",5675,"Bredia hirsuta Blume","","Bredia hirsuta","Bredia hirsuta Bl.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉCÉkÉrÉè","Ficus erecta Thunb. ex Kaempf.",1,0,"Moraceae",606,9780,9780,"Moraceae","Ficus","erecta","Thunb. ex Kaempf.","","","","","MORACEAE","?","?","GN",9780,"Ficus erecta Thunb.","","Ficus erecta","Ficus erecta Thunb. ex Kaempf.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉqÉgÉcÉo","Pyrrosia lingua (Thunb.) Farw.",1,0,"Polypodiaceae",607,3904,3904,"Polypodiaceae","Pyrrosia","lingua","(Thunb.) Farw.","","","","","POLYPODIACEAE","GN","GN","GN",3904,"Pyrrosia lingua (Thunb.) Farw.","","Pyrrosia lingua","Pyrrosia lingua (Thunb.) Farw.",0,
"S"," ",4008,"ROkuni4",19/06/2010,"","ÉgÉNÉTÉâÉì","Cephalantheropsis gracilis (Lindl.) S. Y. HU",1,0,"Orchidaceae",608,27274,27273,"Orchidaceae","Cephalantheropsis","obcordata","(Lindl.) S. Y. HU","","","","","ORCHIDACEAE","GN","","GN",27274,"Cephalantheropsis obcordata (Lindl.) Ormerod","","Cephalantheropsis gracilis","Cephalantheropsis gracilis (Lindl.) S. Y. HU",27274,
" "," ",4008,"ROkuni4",19/06/2010,"H805","ÉÑÉäÉmÉzÉNÉäÉnÉâÉì","Colysis wrightii (Hook.) Ching",1,0,"Polypodiaceae",609,3929,3929,"Polypodiaceae","Colysis","wrightii","(Hook.) Ching","","","","","POLYPODIACEAE","GN","GN","GN",3929,"Colysis wrightii (Hook.) Ching","","Colysis wrightii","Colysis wrightii (Hook.) Ching",0,
"S"," ",4008,"ROkuni4",19/06/2010,"","É^É}ÉVÉ_","Nephrolepis auriculata (L.) Trimen",1,0,"Davalliaceae",610,6023,3424,"Oleandraceae","Nephrolepis","cordifolia","(L.) Trimen","","","","","OLEANDRACEAE","GN","syn","syn",6023,"Nephrolepis cordifolia (L.) C. Presl","","Nephrolepis auriculata","Nephrolepis auriculata (L.) Trimen",6023,
"S"," ",4008,"ROkuni4",19/06/2010,"","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,0,"Theaceae",611,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4008,"ROkuni4",19/06/2010,"H806","ÉAÉJÉ{ÉVÉ^ÉcÉiÉ~É\ÉE","Scutellaria rubropunctata Hayata",1,0,"Labiatae",612,5016,5016,"Labiatae","Scutellaria","rubropunctata","Hayata","","","","","Labiatae","BK","BK","BK",5016,"Scutellaria rubropunctata Hayata","","Scutellaria rubropunctata","Scutellaria rubropunctata Hayata",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉZÉìÉ_Éì","Melia azedarach L.",1,0,"Meliaceae",613,5356,5356,"Meliaceae","Melia","azedarach","L.","","","","","MELIACEAE","GN","GN","GN",5356,"Melia azedarach L.","","Melia azedarach","Melia azedarach L.",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉqÉJÉQÉwÉS","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",1,0,"Cyatheaceae",614,29972,29972,"","Sphaeropteris","lepifera","(J. Sm. ex Hook.) Tryon","","","","","CYATHEACEAE","GN","GN","GN",29972,"Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon","","Sphaeropteris lepifera","Sphaeropteris lepifera (J. Sm. ex Hook.) Tryon",0,
" "," ",4008,"ROkuni4",19/06/2010,"H807","ÉzÉEÉâÉCÉ`ÉN","Bambusa glaucescens (Lam.)  Sieb. ex Munro",1,0,"Gramineae",615,29955,29955,"Gramineae","Bambusa","glaucescens","(Lam.)  Sieb. ex Munro","","","","","Gramineae","GN","GN","GN",29955,"Bambusa glaucescens (Lam.) Sieb. ex Munro","","Bambusa glaucescens","Bambusa glaucescens (Lam.)  Sieb. ex Munro",0,
" "," ",4008,"ROkuni4",19/06/2010,"","ÉäÉÖÉEÉrÉìÉ^ÉC","Angiopteris lygodiifolia Rosenst.",1,0,"Marattiaceae",616,3326,3326,"Marattiaceae","Angiopteris","lygodiifolia","Rosenst.","","","","","MARATTIACEAE","BU","BU","BU",3326,"Angiopteris lygodiifolia Rosenst.","","Angiopteris lygodiifolia","Angiopteris lygodiifolia Rosenst.",0,
" "," ",4008,"ROkuni4",19/06/2010,"H808","ÉJÉåÉìÉRÉEÉAÉ~ÉVÉ_","Tectaria simonsii (Bedd.) Ching",1,0,"Aspidiaceae",617,3715,3715,"Dryopteridaceae","Tectaria","simonsii","(Bedd.) Ching","","","","","DRYOPTERIDACEAE","GN","GN","GN",3715,"Tectaria simonsii (Bedd.) Ching","","Tectaria simonsii","Tectaria simonsii (Bedd.) Ching",0,
